supplier_name,part_no,part_description,new_commodity_description,new_commodity_group
J.J. Haines & Company,126732-070,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Lunar Blue (51932),VCT,1VNL
Spartan Surfaces,1000005009,Parterre Vinyl Floor System Ingrained/Traditiol Solid/Luxury Vinyl 6in x 36in 3 MM - Modern Teak (11810),LVT,1VNL
Fishman Flooring Solutions,1000006555,Tarkett IQ Optima Homogeneous 6' 6in .080in - Ebony Ash (0242),ROLL,1VNL
Karndean International LLC,199319-005,Karndean Opus Wood Plank 20 Mil Microbeveled 9in x 48in 2.5 MM - SYLVA (WP417),VCT,1VNL
"Shaw Industries, Inc.",192392-014,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Orchard (05013),VCT,1VNL
"Shaw Industries, Inc.",173204-008,Shaw Commercial Hard Surfaces Quiet Cover (0186V) Luxury Vinyl Plank 7in x 48in Undefined - Timber (00750),LVP,1VNL
"Shaw Industries, Inc.",202726-012,Shaw Commercial Resilient Compound 2.5 MM (4074V) Vinyl 24in x 24in 2.5 MM - Granite (77585),VCT,1VNL
J.J. Haines & Company,126732-036,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Sterling (51904),VCT,1VNL
Tarkett USA Inc,1000005238,Tarkett Event Classic Plank ECK 30 Mil Modern Wood 6in x 36in 3.05mm - Limed Oak (3309),VCT,1VNL
J.J. Haines & Company,1000003274,Armstrong-Standard Excelon Imperial Texture-Vinyl Composition-12in x 12in-1/8in-Wineberry (57545),VCT,1VNL
J.J. Haines & Company,126732-056,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Marina Blue (51820),VCT,1VNL
"Shaw Industries, Inc.",1000006668,Shaw Contract Vitality Hues (4376V) Homogeneous ExoGuard Sheet 6.56' 2.0 MM - Excel (00330),ROLL,1VNL
"Shaw Industries, Inc.",1000006694,Shaw Unite II Commingle (4350V) LVT W/ Fiberglass Direct Glue 20 mil squared edge 9in x 48in 5.0mm - Iron (50505),LVT,1VNL
"Shaw Industries, Inc.",1000006696,Shaw Cultura Crossing Paths (4431V) LVT Direct Glue 20 mil square edge 18in x 18in 2.5 MM - Grove (91737),LVT,1VNL
J.J. Haines & Company,1000005963,Armstrong Excelon Stonetex Premium VCT 12in x 12in 1/8 - Pebble Gray (52122),VCT,1VNL
J.J. Haines & Company,1000006890,Armstrong Theorem 0.020in Wear Layer LVT w/ Diamond 10 6in x 36in 2.5 MM - Alchemy Horn Silver (ST920),LVT,1VNL
J.J. Haines & Company,1000007120,Armstrong Medintone Homogeneous Sheet 6' x 5in 2 mm - Almond Tea (H2002),ROLL,1VNL
J.J. Haines & Company,1000008446,Armstrong Standard Excelon Imperial Texture Vinyl Tile 12in x 12in 3.2mm - Classic White (51911),VCT,1VNL
J.J. Haines & Company,126732-136,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Silk (59234),VCT,1VNL
J.J. Haines & Company,1000002650,Armstrong-Exelon SDT-Static Control-12in x 12in -3.2mm-Ridge (51957),VCT,1VNL
"Shaw Industries, Inc.",205916-003,Shaw Commercial Resilient Abide (4107V) Heavy Commercial 7in x 48in 20 mil - Maize Wenge (07210),VCT,1VNL
"Shaw Industries, Inc.",192392-004,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Nest (00774),VCT,1VNL
"Shaw Industries, Inc.",192392-008,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Thatch (00173),VCT,1VNL
"Shaw Industries, Inc.",182756-017,Shaw Commercial Hard Surfaces Grain (0502V) Direct Glue 7.2in x 48in 2.5 MM - Bark (64720),LVT,1VNL
"Shaw Industries, Inc.",1000007009,Shaw Coretec Stratum 500 (023UV) 20 mil Vinyl Plank 5in x 48in 8mm - Wimena Pine (00506),LVP,1VNL
"Shaw Industries, Inc.",1000007285,Shaw Patcraft Mark Making (I509V) 20mil Commercial Luxury Vinyl Plank 6in x 48in 5mm - Loam V2 (00700),LVP,1VNL
"Shaw Industries, Inc.",1000007282,Shaw Patcraft Mark Making (I509V) 20mil Commercial Luxury Vinyl Plank 6in x 48in 5mm - Palette V2 (00520),LVP,1VNL
"Shaw Industries, Inc.",182756-022,Shaw Commercial Hard Surfaces Grain (0502V) Direct Glue 7.2in x 48in 2.5 MM - Ginger (64820),LVT,1VNL
"Shaw Industries, Inc.",192956-004,Shaw USF Commercial Stratum 500 Series (023UV) Luxury Vinyl Plank 5in x 48in 8.0 MM - Acacia (00201),LVP,1VNL
Spartan Surfaces,357415-002,Cobalt Surfaces Katanga 5mm 20mil LL w/pad 7in x 48in planks - Myrtle(KP5-801),LVP,1VNL
"Shaw Industries, Inc.",1000007244,Shaw Patcraft Holistic Thrive (I691V) Resilient Sheet 78.74in - Rise (00560),ROLL,1VNL
"Shaw Industries, Inc.",192392-005,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Echo (00775),VCT,1VNL
J.J. Haines & Company,191394-015,Armstrong Parallel 20 Luxury Vinyl Tile 6in x 48in .100 - Glendale Oak silver Fox (J5216),LVT,1VNL
J.J. Haines & Company,1000008151,Armstrong Excelon Stonetex Premium VCT 12in x 12in 1/8 - Desert Dust (52128),VCT,1VNL
J.J. Haines & Company,126732-017,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Cool White (51899),VCT,1VNL
J.J. Haines & Company,126732-030,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Soft Cool Grey (51860),VCT,1VNL
Milliken & Company,1000006113,Milliken Natural Shenandoah Luxury Vinyl Plank 9in x 60in  5.0mm - FOG (SHE76-144),LVP,1VNL
"Mannington Mills, Inc.",189954-002,Mannington Divergent Fen Luxury Vinyl Plank 18in x 18in 2.5 MM - Cumulus (13506),LVP,1VNL
"Mannington Mills, Inc.",1000006339,Mannington Select Wood 30 mil LVT w/ Micro-Beveled Edges 5in x 36in 2.5 MM - Hillside Walnut Palomino (MSC132),LVT,1VNL
"Mannington Mills, Inc.",1000006338,Mannington Color Anchor Stride 20 mil Micro-Bevel Glue Down Plank 12in x 24in 2.5 MM - Truffle (C167),LVT,1VNL
"Shaw Industries, Inc.",1000005273,Shaw Commercial Hard Surfaces Terrain II 12 MIL (0453V) LVT 6in x 48in 2.5 MM - Ash (00174),LVT,1VNL
"Shaw Industries, Inc.",1000008631,Shaw Heavy Commercial Luxury Vinyl Tile Terrain II 30 Mil (0892V) Squared Edge Direct Glue 6in x 48in 3mm - Willow (00170),LVT,1VNL
Milliken & Company,1000004573, Milliken Local Measure Wilderness (MWDxxx) 22 Mil FlexForm ProGuard Gluedown 6in x 48in 2.5 MM - Clove (165),Vinyl Tile,1VNL
"Mannington Mills, Inc.",1000007922,Mannington BioSpec MD Homogeneous Sheet Vinyl without Backing 6Â’ x 6in 2.03mm - Horizon Blue (15378),ROLL,1VNL
"Mannington Mills, Inc.",184701-036,Mannington BioSpec MD Homogeneous 6' 6in .080in - Denim (15377),ROLL,1VNL
"Mannington Mills, Inc.",1000007990,Mannington BioSpec MD Homogeneous 6' 6in .080in - Alpaca (15517),ROLL,1VNL
Mohawk Industries,1000009609,Mohawk Custom (SLVT1-TAC) Luxury Vinyl Tile 13in x 26in 4.5mm - (111),LVT,1VNL
"Shaw Industries, Inc.",1000008223,Shaw Hospitality Designs Vitality (0873V) Homogeneous Sheet 6' 6in 2mm - Comfort (73755),ROLL,1VNL
J.J. Haines & Company,126732-031,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Soft Warm Gray (51861),VCT,1VNL
J.J. Haines & Company,126732-011,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Sandrift White (51858),VCT,1VNL
J.J. Haines & Company,126732-131,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - White Out (57518),VCT,1VNL
"Interface Americas, Inc.",1000011357,Interface Level Set Collection Natural Woodgrains High Performance Luxury Vinyl Tile 22 mil 25cm x 1m 4.5mm - Sand Dune (A00208),LVT,1VNL
"Interface Americas, Inc.",1000006923,Interface Silk Complex Shantung (A027) 22mil Commercial Grade High Performance LVT 9.845in x 39.38in 4.5mm - Black Rose (A20708),LVT,1VNL
