supplier_name,part_no,part_description,new_commodity_description,new_commodity_group
"J.J. Haines & Company, LLC dba UCX Flooring",191791-023,Armstrong Crown Texture (Premium Excelon Crown Tex) Vinyl Composition 12in x 12in 3.2 MM - PEWTER (5C908),VCT,1VNL
Mohawk Industries,204290-011,Mohawk Large and Local (C0128) 20 mil Dry Back 9.25in x 59in 4.5 mm - Cloudland (958),VCT,1VNL
"Interface Americas, Inc.",1000032324,Interface Northern Grain 25cm x 1m 4.5MM - Antique Wash (A02606),LVP,1VNL
"Shaw Industries, Inc.",186111-002,Shaw Patcraft-Organic Hue (I320V)-Heterogeneous-6'-2.2 MM-Sand (00110),ROLL,1VNL
"Shaw Industries, Inc.",203696-002,Shaw Commercial Resilient Reside 12 Mil (4094V) Resilient LVT/Plank 5.91in x 47.2in 5/64in - Hearth (94140),LVT,1VNL
Mohawk Industries,204290-005,Mohawk Large and Local (C0128) 20 mil Dry Back 9.25in x 59in 4.5 mm - Roan (865),VCT,1VNL
Mohawk Industries,184959-006,Mohawk Hot and Heavy Bolder (C0010) Loose Lay 36in x 36in 5.0mm - River Rock (832),LVT,1VNL
"Mannington Mills, Inc.",189954-014,Mannington Divergent Fen Luxury Vinyl Plank 18in x 18in 2.5 MM - Blue Thistle (13564),LVT,1VNL
"Mohawk Commercial, Inc",1000039934,Mohawk Medella Fleck (C2061) Healthy Environments Resilient 6' 7in 2.0 MM - Fog (84982),ROLL,1VNL
"Shaw Industries, Inc.",215419-002,Shaw Resilient Tile & Plank Inlet II (4372V) 20 mil squared edge 9in x 48in 5.0mm - Dune (72240),VCT,1VNL
"Shaw Industries, Inc.",214140-001,Shaw Patcraft-Holistic Shades (I690V)-Resilient-78.74in-2.0 MM-Recharge (00163),ROLL,1VNL
"Shaw Industries, Inc.",202959-004,Shaw Resilient Tile & Plank Respite (4090V) Resilient LVT/Plank 7in x 48in 3/16in - Ashen (90516),LVT,1VNL
"Mannington Mills, Inc.",1000041962,Mannington Amtico Abstract 4in x 36in 2.5MM Beveled - Back To Black Envy (AR0ABB28),LVP,1VNL
"Shaw Industries, Inc.",182756-001,Shaw Commercial Hard Surfaces Grain (0502V) Direct Glue 7.2in x 48in 2.5 MM - Cocoa (64103),LVP,1VNL
"Shaw Industries, Inc.",191068-001,Shaw Contract-Basstones (0301V)-Undefined-6'-2.2 MM-Flaxen Vibe (00100),ROLL,1VNL
"Shaw Industries, Inc.",1000016497,Shaw Uncommon Ground (0188V) Heavy Commercial Luxury Vinyl Tile 20 6in x 36in 3mm - Zen (02520),Vinyl Tile,1VNL
"Shaw Industries, Inc.",172762-027,Shaw Commercial Hard Surfaces NatureLife Wood II (0002V) Vinyl 6' .086in - Antique Mahogany (09446),ROLL,1VNL
Spartan Surfaces,1000039750,Cobalt Surfaces Katanga 12in x 24in 5.0MM - Baltic (KP5-834),LVT,1VNL
Spartan Surfaces,1000043178,Cobalt Surfaces Katanga (KP5-824) 20mil Loose Lay 7in x 48in 3mm - Ivory (824),LVT,1VNL
Engineered Floors LLC,1000041811,J&J Step by Step 3mm (V5043) 18in x 36in - All Purpose (1121),LVP,1VNL
"Altro USA, Inc.",188976-001,Altro Floors Classic 25 Safety Flooring 6' 7in 2.5 MM - ANVIL (X2594R11),ROLL,1VNL
"Shaw Industries, Inc.",205916-013,Shaw Commercial Resilient Abide (4107V) Heavy Commercial 7in x 48in 20 mil - Coriander Oak (07720),VCT,1VNL
"Forbo Industries, Inc",1000006385,Marmoleum Modular 20in x 20in Delta Lace T3568,VCT,1VNL
"Forbo Industries, Inc",1000006390,Marmoleum Modular 20in x 20in Neptune (T3717),VCT,1VNL
"Shaw Industries, Inc.",1000006623,Shaw Origin (4338V) 6in x 48in 6mm Theory (31840),Vinyl Tile,1VNL
"Forbo Industries, Inc",52018,"FORBO\MARMOLEUM PIANO\3630 ANGORA\6'7""",ROLL,1VNL
"Shaw Industries, Inc.",213784-003,Shaw Contract Union (4349V) Heavy Commercial 9in x 48in 20 mil - Sandy Dune (49240),VCT,1VNL
Mohawk Industries,204290-016,Mohawk Large and Local (C0128) 20 mil Dry Back 9.25in x 59in 4.5 mm - Damascus (995),VCT,1VNL
"Forbo Industries, Inc",1000007416,Forbo Marmoleum Modular 9.84X19.69 2.5mm Pumpkin Yellow (T3354),VCT,1VNL
"Forbo Industries, Inc",1000005842,Forbo:Marmoleum-Modular-9.84x19.69-Color: Lemon Zest,VCT,1VNL
"Forbo Industries, Inc",1000005841,Forbo: Marmoleum-Modular-9.84x19.69-Color: Pluto,VCT,1VNL
"Forbo Industries, Inc",1000007420,Forbo Marmoleum Modular 9.84X19.69 2.5mm Laguna (T3238),VCT,1VNL
"Forbo Industries, Inc",1000005843,Forbo:Marmoleum-Modular-9.84x19.69-Color:Yellow Moss,VCT,1VNL
"Forbo Industries, Inc",1000007421,Forbo Marmoleum Modular 9.84X19.69 2.5mm Concrete (t3136),VCT,1VNL
"Forbo Industries, Inc",1000005844,"Forbo: Marmo-Sport-6'6""-Roll-Color:Blue",Vinyl Tile,1VNL
"Forbo Industries, Inc",1000005838,Forbo: Marmoleum-Modular-9.84x19.69-Color: Petrol,VCT,1VNL
"Interface Americas, Inc.",192103-005,Interface Level Set tural Woodgrains (A002) Luxury Vinyl Plank 22 mil 25cm x 1m 4.5 mm - Storm (A00205),LVP,1VNL
"Forbo Industries, Inc",1000005516,"CPT1:Forbo-Flotex Seagrass Planks-10x40- #111003/Almond
26.91sf/ctn
1,211SF = 45 ctns",LVP,1VNL
"Forbo Industries, Inc",1000005515,"RSF1:Forbo Marmoleum Striato #5232 -Rocky Ice 
6'7"" 2.5 MM Sheet Goods",ROLL,1VNL
"Shaw Industries, Inc.",173722-000,Shaw Commercial Hard Surfaces Uncommon Ground 6 (0188V) Undefined 6in x 36in Undefined - To Be Selected (TBS),LVT,1VNL
"Shaw Industries, Inc.",192326-001,Shaw Patcraft Timber Grove II (I421V) 20 mil glue down 6in x 48in 2.5 MM - Juniper (00559),VCT,1VNL
SIENA LLC,1000011933,Siena USA LVT+ (Floating) 7in x 48in 5.0mm Â– NIGHTFORT (SFP7004),LVT,1VNL
"Mannington Mills, Inc.",1000009083,"Mannington Spacia Wood 7.25in x 48in - Granary Oak (SS5W3318)
43.5SF/CTN 18Pc
609SF=14CTN",LVT,1VNL
PF America Inc.,170582-021,Polyflor Pearlazzo Homogeneous 6' 7in 2.0 MM - Skylight (9709),ROLL,1VNL
"Interface Americas, Inc.",204899-008,"Interface Brushed Lines (A016) 22 mil Luxury Vinyl Plank 25cm x 1m 4.5 mm - Soft Shadow (12)
457.4701sf=17ctn",LVP,1VNL
"Forbo Industries, Inc",154055-042,"Forbo MCT 3050 13in x 13in 
 White Birch 
53.82SF/45tiles/ctn
35,144.46SF=653ctn",VCT,1VNL
"Forbo Industries, Inc",1000016516,"RCT10: Forbo Flotex Metro Tile  T546034
Lilac 20in x 20in (5.0mm) 32.2sf/ctn
418.6sf = 13 ctns
Good Stock Dallas TX",VCT,1VNL
"Forbo Industries, Inc",176095-019,"RCT11: Forbo Flotex Metro Tile T546020   
Lagoon 50cm x 50cm 5.3 MM - 32.2sf/ctn
933.8sf = 29ctns
Good Stock Dallas TX",VCT,1VNL
"Forbo Industries, Inc",1000016514,"RCT4: Forbo Flotex Metro Tile T546037 
Apple   20in x 20in (5.0mm) 32.5sf/ctn
322sf = 10 ctns
Good Stock Dallas TX",VCT,1VNL
Mohawk Industries,184959-008,"LVT1:Mohawk Hot and Heavy Bolder (C0010) Loose Lay 36in x 36in 5.0mm - Onyx (999)
36sf/ctn
1332sf=37ctn",LVT,1VNL
Mohawk Industries,181535-012,Mohawk Hot and Heavy Secoya (C0009) 20 Mil Floating LVT 9in x 59in 5.0mm - Oak Bark (833),LVT,1VNL
"Forbo Industries, Inc",1000009231,Forbo\Flotex Canyon\Sapphire (S445028)\Sheet,VCT,1VNL
"Interface Americas, Inc.",191116-013,Interface Level Set Textured Woodgrains (A004) Luxury Vinyl Plank 22 mil 25cm x 1m 4.5 mm - Antique Oak (A00415),LVP,1VNL
"Shaw Industries, Inc.",1000016490,"Shaw Origin 4338V Prelude 38710 6""x 48"" Vinyl Plank",LVP,1VNL
"Shaw Industries, Inc.",1000016139,shaw Function 4388v 18x18 5.00 mm 86501 Transition lvt,LVT,1VNL
THE BELKNAP WHITE GROUP,126732-012,"Hennigan VCT 51906 12in x 12in 1/8in -
Teal (51906)
45SF/ctn
180SF=4ctn
Vestibule in front  of 122",VCT,1VNL
Tilebar LLC,1000016276,TILE BAR - TRAIL SLATE DARK GREY - OPTORO - 12 X 24 - 28 mIL,VCT,1VNL
"Mannington Mills, Inc.",1000008074,Mannington Amtico Sigture Wood  4 1/2in x 36in 2.5 MM - Brushed Oak (AR0W7910),LVT,1VNL
"Mannington Mills, Inc.",208531-022,Mannington Spacia Wood 20 Mil Microbeveled 7 1/4in x 48in 2.5 MM - Limed Wood Natural (SS5W2549),VCT,1VNL
"Altro USA, Inc.",1000001592,"SV14:Symphonia SYI20004
-Smooth-6' 7in-2.0 MM
Coleus 
47.84SY/Roll
382.72SY=8rolls",ROLL,1VNL
"Interface Americas, Inc.",189080-013,Interface Natural Woodgrains (02103009) High Performance LVT 25cm x 1m 5.0mm - Storm (256173),LVT,1VNL
"Forbo Industries, Inc",177611-015,"RCT8: Forbo Flotex Calgary Tile 590021 
Aqua 20in x 20in 5.3 MM - 32.2sf/ctn
450.8sf = 14 ctns
B/O in Dallas TX here 04/24/24
here by 05/02/24",VCT,1VNL
THE BELKNAP WHITE GROUP,126732-047,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Blue Cloud (51933),VCT,1VNL
NRF DISTRIBUTORS INC,211021-026,Tarkett VCT II Flecks Phthalate-Free Vinyl 12in x 12in .125 - Turquoise (594),VCT,1VNL
"Mannington Mills, Inc.",1000019408,"BioSpec MD  15523 6'
Glacier Lake  (15523)
56SY",ROLL,1VNL
Mohawk Industries,196679-001,"Molveno Woods 992  7.75x59.75
Ginger Root (992)
Style: C0110
19.29SF/ctn
7523.10SF=390ctn
Quote: 6100245554",LVT,1VNL
Spartan Surfaces,189937-022,Parterre Vinyl Floor System Ingrained 6in Vinyl Tile Plank 6in x 36in 3 MM - Exotic Walnut (11872),LVP,1VNL
THE BELKNAP WHITE GROUP,126732-009,"Armstrong Standard Excelon  - Cottage Tan (51830)
12in x 12in 1/8in 45sf/ctn
Dye Lot #M094C
90SF = 2 ctns",VCT,1VNL
MANNINGTON COMMERCIAL,143621-006,Mannington Nature's Paths VINYL Plank 6in x 36in  - Northern Maple Natural (12119),LVP,1VNL
Mohawk Industries,1000000663,Mohawk-Medella Hues (C2062)-6' 7in-2.0 MM-Cool White (H5300),ROLL,1VNL
Mohawk Industries,1000005605,"Mohawk-Medella-Hues-C2062-6'7""x2mm-Color:5351 indigo",ROLL,1VNL
Mohawk Industries,1000005603,"Mohawk-Medella-Hues-C2062-6'7""x2mm-Color:H5331-Birch",ROLL,1VNL
"Shaw Industries, Inc.",204261-002,Shaw Patcraft Natural State (I532V) 20 Mil Click 7in x 48in 4.4mm - Honey Walnut (00130),VCT,1VNL
"Mannington Mills, Inc.",188253-005,"SV: Entwined Lino ETW101 6' .-
SEPIA 
30-50SY/roll",ROLL,1VNL
Spartan Surfaces,1000004854,Parterre Gunstock Oak 4in x 36in 3 MM - Gunstock Oak,Vinyl Tile,1VNL
"Altro USA, Inc.",174753-018,Altro Floors Aquarius Safety Flooring 6' 7in 2.0 MM - HOUSEBOAT (PX2015),ROLL,1VNL
"Altro USA, Inc.",188973-011,Altro Floors Reliance 25 Slip Resistant Heavy Duty Areas 6' 7in 2.5 MM - Monument (D2508),ROLL,1VNL
"Altro USA, Inc.",188973-008,Altro Floors Reliance 25 Slip Resistant Heavy Duty Areas 6' 7in 2.5 MM - Ice Rink (D2514),ROLL,1VNL
"Altro USA, Inc.",188973-024,Altro Floors Reliance 25 Slip Resistant Heavy Duty Areas 6' 7in 2.5 MM - Streetlight (D2505),ROLL,1VNL
"Altro USA, Inc.",37954,ALTRO\AQUARIUS\AQI2029 GROUPER\6.58',ROLL,1VNL
"Altro USA, Inc.",194704-031,"SV2:Operetta LOCO (OP2152U) 6.7x65.5
47.84SY/Roll
574.08SY = 12 rolls",ROLL,1VNL
"Altro USA, Inc.",194704-029,"SV1: Operetta RONDO (OP2142U) 6.7x65.5
47.84SY/roll 
334.88 = 7 rolls",ROLL,1VNL
